Year	Lon	Lat	M
   2.0178503e+03   1.0270000e+02   3.7253000e+01   1.3000000e+00
   2.0178503e+03   1.0270000e+02   3.7245000e+01   1.2000000e+00
   2.0178507e+03   1.0256400e+02   3.7357000e+01   2.8000000e+00
   2.0178508e+03   1.0392900e+02   3.7029000e+01   8.0000000e-01
   2.0178508e+03   1.0394100e+02   3.7045000e+01   8.0000000e-01
   2.0178508e+03   1.0291700e+02   3.6708000e+01   8.0000000e-01
   2.0178508e+03   1.0256400e+02   3.8445000e+01   1.1000000e+00
   2.0178516e+03   1.0226500e+02   3.6245000e+01   7.0000000e-01
   2.0178535e+03   1.0224100e+02   3.6534000e+01   2.2000000e+00
   2.0178545e+03   1.0284200e+02   3.7398000e+01   2.0000000e-01
   2.0178559e+03   1.0666800e+02   3.9303000e+01   1.7000000e+00
   2.0178560e+03   1.0223800e+02   3.7842000e+01   7.0000000e-01
   2.0178565e+03   1.0285300e+02   3.7419000e+01   6.0000000e-01
   2.0178574e+03   1.0224800e+02   3.7670000e+01   9.0000000e-01
   2.0178584e+03   1.0547300e+02   3.6491000e+01   9.0000000e-01
   2.0178585e+03   1.0216400e+02   3.6553000e+01   1.4000000e+00
   2.0178589e+03   1.0601400e+02   3.9239000e+01   1.6000000e+00
   2.0178594e+03   1.0220900e+02   3.7508000e+01   1.9000000e+00
   2.0178610e+03   1.0624200e+02   3.6615000e+01   2.0000000e+00
   2.0178611e+03   1.0324700e+02   3.7441000e+01   9.0000000e-01
   2.0178614e+03   1.0611800e+02   3.7770000e+01   2.6000000e+00
   2.0178638e+03   1.0220900e+02   3.7860000e+01   1.3000000e+00
   2.0178639e+03   1.0629900e+02   3.6213000e+01   3.3000000e+00
   2.0178641e+03   1.0626500e+02   3.6184000e+01   1.3000000e+00
   2.0178650e+03   1.0383900e+02   3.7086000e+01   1.5000000e+00
   2.0178666e+03   1.0280900e+02   3.8411000e+01   1.8000000e+00
   2.0178675e+03   1.0255700e+02   3.9594000e+01   1.3000000e+00
   2.0178687e+03   1.0573300e+02   3.8518000e+01   3.4000000e+00
   2.0178692e+03   1.0214500e+02   3.7606000e+01   4.0000000e-01
   2.0178700e+03   1.0293100e+02   3.6700000e+01   1.5000000e+00
   2.0178702e+03   1.0394900e+02   3.6448000e+01   1.3000000e+00
   2.0178708e+03   1.0276000e+02   3.7442000e+01   6.0000000e-01
   2.0178712e+03   1.0222200e+02   3.7477000e+01   1.3000000e+00
   2.0178718e+03   1.0353200e+02   3.7956000e+01   2.9000000e+00
   2.0178724e+03   1.0400000e+02   3.7274000e+01   1.1000000e+00
   2.0178727e+03   1.0292400e+02   3.6742000e+01   1.2000000e+00
   2.0178752e+03   1.0367400e+02   3.6758000e+01   1.4000000e+00
   2.0178753e+03   1.0292700e+02   3.6734000e+01   1.3000000e+00
   2.0178762e+03   1.0246600e+02   3.7851000e+01   6.0000000e-01
   2.0178765e+03   1.0331700e+02   3.7342000e+01   5.0000000e-01
   2.0178766e+03   1.0286600e+02   3.7461000e+01   5.0000000e-01
   2.0178770e+03   1.0257800e+02   3.5368000e+01   9.0000000e-01
   2.0178770e+03   1.0276600e+02   3.7405000e+01   2.0000000e+00
   2.0178771e+03   1.0688700e+02   3.9307000e+01   9.0000000e-01
   2.0178780e+03   1.0246800e+02   3.7680000e+01   1.0000000e+00
   2.0178784e+03   1.0627000e+02   3.6174000e+01   1.1000000e+00
   2.0178789e+03   1.0205000e+02   3.8306000e+01   2.3000000e+00
   2.0178804e+03   1.0269100e+02   3.7285000e+01   1.4000000e+00
   2.0178809e+03   1.0236400e+02   3.7779000e+01   7.0000000e-01
   2.0178809e+03   1.0664700e+02   3.5242000e+01   2.4000000e+00
   2.0178812e+03   1.0371300e+02   3.7103000e+01   1.5000000e+00
   2.0178819e+03   1.0221500e+02   3.7500000e+01   1.5000000e+00
   2.0178826e+03   1.0221300e+02   3.6249000e+01   1.5000000e+00
   2.0178826e+03   1.0221200e+02   3.6244000e+01   1.2000000e+00
   2.0178858e+03   1.0215300e+02   3.6557000e+01   1.0000000e+00
   2.0178863e+03   1.0265000e+02   3.7549000e+01   8.0000000e-01
   2.0178895e+03   1.0393600e+02   3.6504000e+01   1.2000000e+00
   2.0178900e+03   1.0638000e+02   3.9789000e+01   1.3000000e+00
   2.0178903e+03   1.0615000e+02   3.6071000e+01   1.2000000e+00
   2.0178909e+03   1.0327000e+02   3.8899000e+01   8.0000000e-01
   2.0178912e+03   1.0216900e+02   3.6547000e+01   1.1000000e+00
   2.0178917e+03   1.0221900e+02   3.6253000e+01   1.8000000e+00
   2.0178934e+03   1.0640400e+02   3.7794000e+01   1.7000000e+00
   2.0178944e+03   1.0369000e+02   3.6872000e+01   1.4000000e+00
   2.0178976e+03   1.0352800e+02   3.6806000e+01   1.1000000e+00
   2.0178980e+03   1.0248400e+02   3.7697000e+01   1.0000000e+00
   2.0178982e+03   1.0600900e+02   3.8907000e+01   2.3000000e+00
   2.0179001e+03   1.0373300e+02   3.6866000e+01   8.0000000e-01
   2.0179006e+03   1.0613900e+02   3.7511000e+01   2.3000000e+00
   2.0179018e+03   1.0260700e+02   3.7563000e+01   9.0000000e-01
   2.0179021e+03   1.0218300e+02   3.6522000e+01   1.2000000e+00
   2.0179021e+03   1.0277500e+02   3.7374000e+01   9.0000000e-01
   2.0179032e+03   1.0280200e+02   3.7490000e+01   5.0000000e-01
   2.0179040e+03   1.0206900e+02   3.7233000e+01   1.2000000e+00
   2.0179043e+03   1.0274700e+02   3.7492000e+01   1.1000000e+00
   2.0179055e+03   1.0218600e+02   3.6559000e+01   1.7000000e+00
   2.0179063e+03   1.0221300e+02   3.7519000e+01   6.0000000e-01
   2.0179067e+03   1.0271000e+02   3.7473000e+01   8.0000000e-01
   2.0179086e+03   1.0315200e+02   3.6683000e+01   9.0000000e-01
   2.0179086e+03   1.0304200e+02   3.6788000e+01   9.0000000e-01
   2.0179097e+03   1.0256800e+02   3.7611000e+01   4.0000000e-01
   2.0179112e+03   1.0275600e+02   3.8428000e+01   1.2000000e+00
   2.0179112e+03   1.0229700e+02   3.8597000e+01   1.2000000e+00
   2.0179144e+03   1.0611600e+02   3.6361000e+01   1.1000000e+00
   2.0179164e+03   1.0207900e+02   3.6960000e+01   1.7000000e+00
   2.0179166e+03   1.0258200e+02   3.7726000e+01   4.0000000e-01
   2.0179173e+03   1.0210100e+02   3.7831000e+01   1.4000000e+00
   2.0179174e+03   1.0473600e+02   3.8717000e+01   4.0000000e+00
   2.0179176e+03   1.0472200e+02   3.8738000e+01   2.5000000e+00
   2.0179183e+03   1.0472800e+02   3.8736000e+01   2.9000000e+00
   2.0179202e+03   1.0283100e+02   3.6463000e+01   9.0000000e-01
   2.0179216e+03   1.0220300e+02   3.7547000e+01   1.2000000e+00
   2.0179245e+03   1.0550500e+02   3.5723000e+01   1.8000000e+00
   2.0179246e+03   1.0264100e+02   3.7568000e+01   1.1000000e+00
   2.0179247e+03   1.0221800e+02   3.6551000e+01   1.1000000e+00
   2.0179256e+03   1.0233300e+02   3.5970000e+01   6.0000000e-01
   2.0179259e+03   1.0612400e+02   3.6306000e+01   4.0000000e-01
   2.0179259e+03   1.0673700e+02   3.9087000e+01   1.8000000e+00
   2.0179260e+03   1.0643200e+02   3.9743000e+01   2.4000000e+00
   2.0179272e+03   1.0289300e+02   3.7476000e+01   9.0000000e-01
   2.0179273e+03   1.0372300e+02   3.6900000e+01   1.1000000e+00
   2.0179274e+03   1.0223100e+02   3.6535000e+01   1.9000000e+00
   2.0179275e+03   1.0290600e+02   3.6732000e+01   1.5000000e+00
   2.0179275e+03   1.0306900e+02   3.6744000e+01   1.3000000e+00
   2.0179289e+03   1.0290100e+02   3.6398000e+01   2.0000000e+00
   2.0179290e+03   1.0527500e+02   3.9298000e+01   2.4000000e+00
   2.0179302e+03   1.0292800e+02   3.6697000e+01   7.0000000e-01
   2.0179302e+03   1.0294600e+02   3.6656000e+01   8.0000000e-01
   2.0179306e+03   1.0238100e+02   3.7836000e+01   1.0000000e+00
   2.0179326e+03   1.0373200e+02   3.6846000e+01   1.0000000e+00
   2.0179327e+03   1.0220900e+02   3.7457000e+01   2.1000000e+00
   2.0179336e+03   1.0253400e+02   3.7714000e+01   1.3000000e+00
   2.0179342e+03   1.0575400e+02   3.6653000e+01   2.4000000e+00
   2.0179343e+03   1.0525900e+02   3.5094000e+01   1.5000000e+00
   2.0179346e+03   1.0220100e+02   3.7944000e+01   1.5000000e+00
   2.0179351e+03   1.0217500e+02   3.6556000e+01   1.2000000e+00
   2.0179354e+03   1.0384800e+02   3.6874000e+01   1.1000000e+00
   2.0179354e+03   1.0277500e+02   3.6463000e+01   1.3000000e+00
   2.0179368e+03   1.0496300e+02   3.6772000e+01   2.2000000e+00
   2.0179382e+03   1.0331200e+02   3.5188000e+01   1.4000000e+00
   2.0179414e+03   1.0416200e+02   3.7402000e+01   1.9000000e+00
   2.0179431e+03   1.0217400e+02   3.6555000e+01   1.1000000e+00
   2.0179435e+03   1.0227900e+02   3.7515000e+01   1.2000000e+00
   2.0179438e+03   1.0291800e+02   3.6708000e+01   1.4000000e+00
   2.0179439e+03   1.0292000e+02   3.6739000e+01   1.1000000e+00
   2.0179464e+03   1.0372200e+02   3.6834000e+01   9.0000000e-01
   2.0179464e+03   1.0266500e+02   3.7565000e+01   2.8000000e+00
   2.0179470e+03   1.0269600e+02   3.7298000e+01   2.3000000e+00
   2.0179475e+03   1.0353600e+02   3.7972000e+01   2.0000000e+00
   2.0179480e+03   1.0328300e+02   3.6812000e+01   1.2000000e+00
   2.0179496e+03   1.0612600e+02   3.5763000e+01   7.0000000e-01
   2.0179498e+03   1.0623200e+02   3.8048000e+01   2.0000000e+00
   2.0179498e+03   1.0623900e+02   3.8040000e+01   2.0000000e+00
   2.0179500e+03   1.0623300e+02   3.8045000e+01   2.3000000e+00
   2.0179503e+03   1.0596600e+02   3.8125000e+01   1.3000000e+00
   2.0179506e+03   1.0623700e+02   3.8058000e+01   2.3000000e+00
   2.0179508e+03   1.0268200e+02   3.7527000e+01   5.0000000e-01
   2.0179514e+03   1.0342700e+02   3.6784000e+01   1.2000000e+00
   2.0179520e+03   1.0618300e+02   3.8036000e+01   1.0000000e+00
   2.0179521e+03   1.0324500e+02   3.6894000e+01   1.0000000e+00
   2.0179526e+03   1.0482400e+02   3.6975000e+01   1.3000000e+00
   2.0179543e+03   1.0218300e+02   3.6568000e+01   1.4000000e+00
   2.0179543e+03   1.0218500e+02   3.6563000e+01   1.3000000e+00
   2.0179549e+03   1.0293100e+02   3.6693000e+01   1.1000000e+00
   2.0179552e+03   1.0261000e+02   3.8716000e+01   1.3000000e+00
   2.0179572e+03   1.0386800e+02   3.6836000e+01   1.3000000e+00
   2.0179579e+03   1.0625300e+02   3.8048000e+01   2.2000000e+00
   2.0179599e+03   1.0215200e+02   3.6559000e+01   1.2000000e+00
   2.0179605e+03   1.0369000e+02   3.6873000e+01   1.2000000e+00
   2.0179613e+03   1.0215900e+02   3.7410000e+01   1.3000000e+00
   2.0179614e+03   1.0525700e+02   3.5400000e+01   1.1000000e+00
   2.0179635e+03   1.0670100e+02   3.9329000e+01   1.0000000e+00
   2.0179635e+03   1.0623500e+02   3.8054000e+01   2.7000000e+00
   2.0179636e+03   1.0627000e+02   3.8553000e+01   2.2000000e+00
   2.0179642e+03   1.0251100e+02   3.9631000e+01   1.7000000e+00
   2.0179652e+03   1.0346500e+02   3.6796000e+01   9.0000000e-01
   2.0179658e+03   1.0294300e+02   3.6685000e+01   1.2000000e+00
   2.0179658e+03   1.0226600e+02   3.6555000e+01   1.5000000e+00
   2.0179675e+03   1.0545500e+02   3.5953000e+01   1.2000000e+00
   2.0179687e+03   1.0255100e+02   3.7577000e+01   2.0000000e+00
   2.0179688e+03   1.0270000e+02   3.7298000e+01   1.4000000e+00
   2.0179695e+03   1.0212900e+02   3.7902000e+01   9.0000000e-01
   2.0179697e+03   1.0263300e+02   3.7614000e+01   2.1000000e+00
   2.0179719e+03   1.0260200e+02   3.7612000e+01   1.1000000e+00
   2.0179737e+03   1.0343100e+02   3.6822000e+01   1.9000000e+00
   2.0179740e+03   1.0294100e+02   3.6697000e+01   8.0000000e-01
   2.0179740e+03   1.0292200e+02   3.6711000e+01   1.2000000e+00
   2.0179749e+03   1.0213600e+02   3.7861000e+01   3.0000000e-01
   2.0179762e+03   1.0372200e+02   3.6788000e+01   1.9000000e+00
   2.0179763e+03   1.0387000e+02   3.6597000e+01   1.7000000e+00
   2.0179763e+03   1.0217800e+02   3.6557000e+01   1.4000000e+00
   2.0179766e+03   1.0282800e+02   3.6395000e+01   2.5000000e+00
   2.0179774e+03   1.0642100e+02   3.9027000e+01   1.6000000e+00
   2.0179775e+03   1.0224200e+02   3.7590000e+01   3.0000000e-01
   2.0179779e+03   1.0220800e+02   3.7516000e+01   1.0000000e+00
   2.0179792e+03   1.0229600e+02   3.6552000e+01   1.5000000e+00
   2.0179794e+03   1.0230300e+02   3.6434000e+01   8.0000000e-01
   2.0179811e+03   1.0618300e+02   3.8077000e+01   2.5000000e+00
   2.0179811e+03   1.0607900e+02   3.8083000e+01   1.2000000e+00
   2.0179815e+03   1.0245300e+02   3.7588000e+01   2.1000000e+00
   2.0179820e+03   1.0214000e+02   3.7514000e+01   8.0000000e-01
   2.0179836e+03   1.0286800e+02   3.7508000e+01   7.0000000e-01
   2.0179844e+03   1.0371900e+02   3.6859000e+01   1.0000000e+00
   2.0179849e+03   1.0605400e+02   3.9068000e+01   2.4000000e+00
   2.0179850e+03   1.0291700e+02   3.6754000e+01   1.1000000e+00
   2.0179850e+03   1.0290700e+02   3.6732000e+01   1.2000000e+00
   2.0179850e+03   1.0291100e+02   3.6711000e+01   1.0000000e+00
   2.0179856e+03   1.0259700e+02   3.7670000e+01   5.0000000e-01
   2.0179869e+03   1.0204600e+02   3.8405000e+01   5.0000000e-01
   2.0179873e+03   1.0376800e+02   3.6875000e+01   1.2000000e+00
   2.0179876e+03   1.0401600e+02   3.6484000e+01   1.7000000e+00
   2.0179888e+03   1.0303400e+02   3.6804000e+01   1.0000000e+00
   2.0179897e+03   1.0670600e+02   3.9273000e+01   1.6000000e+00
   2.0179917e+03   1.0220500e+02   3.6249000e+01   8.0000000e-01
   2.0179917e+03   1.0220200e+02   3.6254000e+01   1.6000000e+00
   2.0179924e+03   1.0373100e+02   3.6855000e+01   1.1000000e+00
   2.0179925e+03   1.0369200e+02   3.6763000e+01   9.0000000e-01
   2.0179927e+03   1.0296600e+02   3.7375000e+01   2.6000000e+00
   2.0179929e+03   1.0345400e+02   3.6791000e+01   1.4000000e+00
   2.0179929e+03   1.0328400e+02   3.6851000e+01   1.1000000e+00
   2.0179932e+03   1.0292400e+02   3.6735000e+01   9.0000000e-01
   2.0179932e+03   1.0294400e+02   3.6705000e+01   1.4000000e+00
   2.0179932e+03   1.0395700e+02   3.6440000e+01   9.0000000e-01
   2.0179956e+03   1.0216600e+02   3.6556000e+01   1.4000000e+00
   2.0179958e+03   1.0265400e+02   3.6515000e+01   1.2000000e+00
   2.0179960e+03   1.0426900e+02   3.7201000e+01   1.3000000e+00
   2.0179981e+03   1.0224900e+02   3.7614000e+01   1.3000000e+00
   2.0179983e+03   1.0227400e+02   3.7501000e+01   1.4000000e+00
   2.0179986e+03   1.0289200e+02   3.7414000e+01   6.0000000e-01
   2.0179988e+03   1.0314000e+02   3.7449000e+01   9.0000000e-01
   2.0179997e+03   1.0669800e+02   3.9220000e+01   1.8000000e+00
   2.0180000e+03   1.0597500e+02   3.7131000e+01   1.2000000e+00
   2.0180018e+03   1.0253000e+02   3.7721000e+01   1.7000000e+00
   2.0180018e+03   1.0284400e+02   3.6392000e+01   1.1000000e+00
   2.0180027e+03   1.0264200e+02   3.7555000e+01   1.0000000e+00
   2.0180028e+03   1.0203500e+02   3.6267000e+01   2.4000000e+00
   2.0180029e+03   1.0203900e+02   3.6266000e+01   2.2000000e+00
   2.0180030e+03   1.0203300e+02   3.6255000e+01   1.2000000e+00
   2.0180031e+03   1.0203900e+02   3.6258000e+01   1.3000000e+00
   2.0180033e+03   1.0203500e+02   3.6261000e+01   2.1000000e+00
   2.0180036e+03   1.0222700e+02   3.7502000e+01   6.0000000e-01
   2.0180038e+03   1.0275200e+02   3.5067000e+01   7.0000000e-01
   2.0180082e+03   1.0666700e+02   3.9058000e+01   1.4000000e+00
   2.0180096e+03   1.0386900e+02   3.6858000e+01   1.5000000e+00
   2.0180123e+03   1.0266600e+02   3.6515000e+01   1.1000000e+00
   2.0180127e+03   1.0225100e+02   3.7611000e+01   5.0000000e-01
   2.0180128e+03   1.0274100e+02   3.7536000e+01   5.0000000e-01
   2.0180142e+03   1.0268400e+02   3.7492000e+01   1.2000000e+00
   2.0180144e+03   1.0641100e+02   3.9010000e+01   1.1000000e+00
   2.0180144e+03   1.0644100e+02   3.7991000e+01   1.3000000e+00
   2.0180148e+03   1.0393700e+02   3.7293000e+01   1.7000000e+00
   2.0180151e+03   1.0600000e+02   3.6299000e+01   2.0000000e+00
   2.0180155e+03   1.0220400e+02   3.5896000e+01   1.1000000e+00
   2.0180174e+03   1.0356700e+02   3.7988000e+01   1.1000000e+00
   2.0180188e+03   1.0220300e+02   3.5909000e+01   1.0000000e+00
   2.0180190e+03   1.0389600e+02   3.5040000e+01   1.0000000e+00
   2.0180198e+03   1.0281400e+02   3.7464000e+01   1.2000000e+00
   2.0180213e+03   1.0661000e+02   3.5179000e+01   8.0000000e-01
   2.0180226e+03   1.0216400e+02   3.6568000e+01   1.8000000e+00
   2.0180226e+03   1.0423200e+02   3.8526000e+01   1.9000000e+00
   2.0180237e+03   1.0608100e+02   3.6012000e+01   9.0000000e-01
   2.0180237e+03   1.0608500e+02   3.6016000e+01   1.4000000e+00
   2.0180238e+03   1.0630000e+02   3.6412000e+01   9.0000000e-01
   2.0180240e+03   1.0251400e+02   3.7599000e+01   1.1000000e+00
   2.0180241e+03   1.0606200e+02   3.6027000e+01   1.3000000e+00
   2.0180242e+03   1.0608700e+02   3.6015000e+01   7.0000000e-01
   2.0180242e+03   1.0606900e+02   3.6019000e+01   7.0000000e-01
   2.0180258e+03   1.0271400e+02   3.5026000e+01   6.0000000e-01
   2.0180277e+03   1.0260800e+02   3.7544000e+01   9.0000000e-01
   2.0180285e+03   1.0201400e+02   3.6305000e+01   1.6000000e+00
   2.0180286e+03   1.0369300e+02   3.6865000e+01   1.2000000e+00
   2.0180305e+03   1.0252800e+02   3.7613000e+01   8.0000000e-01
   2.0180307e+03   1.0344100e+02   3.6797000e+01   1.6000000e+00
   2.0180309e+03   1.0229300e+02   3.6163000e+01   1.8000000e+00
   2.0180315e+03   1.0294500e+02   3.6723000e+01   7.0000000e-01
   2.0180315e+03   1.0295500e+02   3.6682000e+01   1.0000000e+00
   2.0180316e+03   1.0292400e+02   3.6734000e+01   1.0000000e+00
   2.0180316e+03   1.0292300e+02   3.6711000e+01   8.0000000e-01
   2.0180317e+03   1.0305100e+02   3.6734000e+01   9.0000000e-01
   2.0180319e+03   1.0624400e+02   3.8043000e+01   1.1000000e+00
   2.0180320e+03   1.0622100e+02   3.8044000e+01   1.4000000e+00
   2.0180335e+03   1.0294600e+02   3.6704000e+01   1.2000000e+00
   2.0180338e+03   1.0366300e+02   3.6815000e+01   1.4000000e+00
   2.0180340e+03   1.0227400e+02   3.7515000e+01   1.6000000e+00
   2.0180342e+03   1.0287400e+02   3.6839000e+01   1.0000000e+00
   2.0180342e+03   1.0297000e+02   3.6647000e+01   1.0000000e+00
   2.0180342e+03   1.0293100e+02   3.6727000e+01   1.5000000e+00
   2.0180344e+03   1.0288100e+02   3.7405000e+01   7.0000000e-01
   2.0180357e+03   1.0201600e+02   3.7730000e+01   5.0000000e-01
   2.0180362e+03   1.0338000e+02   3.6714000e+01   1.0000000e+00
   2.0180364e+03   1.0375400e+02   3.9282000e+01   2.3000000e+00
   2.0180365e+03   1.0286900e+02   3.7394000e+01   7.0000000e-01
   2.0180370e+03   1.0609200e+02   3.9138000e+01   3.1000000e+00
   2.0180372e+03   1.0233000e+02   3.6060000e+01   1.7000000e+00
   2.0180378e+03   1.0288100e+02   3.6467000e+01   6.0000000e-01
   2.0180380e+03   1.0393800e+02   3.7065000e+01   5.0000000e-01
   2.0180408e+03   1.0263400e+02   3.7515000e+01   6.0000000e-01
   2.0180411e+03   1.0255200e+02   3.7551000e+01   8.0000000e-01
   2.0180411e+03   1.0626200e+02   3.8071000e+01   2.1000000e+00
   2.0180420e+03   1.0382300e+02   3.6881000e+01   9.0000000e-01
   2.0180422e+03   1.0217000e+02   3.6558000e+01   1.6000000e+00
   2.0180423e+03   1.0354300e+02   3.6828000e+01   1.1000000e+00
   2.0180425e+03   1.0290300e+02   3.6737000e+01   1.2000000e+00
   2.0180440e+03   1.0222000e+02   3.6225000e+01   1.1000000e+00
   2.0180444e+03   1.0622300e+02   3.8035000e+01   1.6000000e+00
   2.0180446e+03   1.0273200e+02   3.7304000e+01   2.1000000e+00
   2.0180449e+03   1.0225600e+02   3.6378000e+01   1.4000000e+00
   2.0180450e+03   1.0269100e+02   3.7283000e+01   1.0000000e+00
   2.0180451e+03   1.0287000e+02   3.7395000e+01   9.0000000e-01
   2.0180466e+03   1.0224100e+02   3.7706000e+01   1.0000000e+00
   2.0180474e+03   1.0631600e+02   3.7879000e+01   1.6000000e+00
   2.0180479e+03   1.0290600e+02   3.6732000e+01   1.1000000e+00
   2.0180481e+03   1.0302800e+02   3.6767000e+01   1.3000000e+00
   2.0180490e+03   1.0364600e+02   3.8514000e+01   2.0000000e+00
   2.0180492e+03   1.0625800e+02   3.7884000e+01   1.4000000e+00
   2.0180507e+03   1.0278100e+02   3.6443000e+01   1.9000000e+00
   2.0180523e+03   1.0609200e+02   3.6025000e+01   1.2000000e+00
   2.0180525e+03   1.0587300e+02   3.6282000e+01   1.1000000e+00
   2.0180528e+03   1.0429000e+02   3.7222000e+01   9.0000000e-01
   2.0180534e+03   1.0292200e+02   3.6736000e+01   1.4000000e+00
   2.0180534e+03   1.0291500e+02   3.6737000e+01   1.4000000e+00
   2.0180534e+03   1.0241600e+02   3.7826000e+01   1.5000000e+00
   2.0180554e+03   1.0215700e+02   3.6553000e+01   7.0000000e-01
   2.0180562e+03   1.0623000e+02   3.5932000e+01   2.3000000e+00
   2.0180565e+03   1.0278700e+02   3.7457000e+01   1.3000000e+00
   2.0180572e+03   1.0267200e+02   3.7568000e+01   1.9000000e+00
   2.0180583e+03   1.0259000e+02   3.7522000e+01   1.1000000e+00
   2.0180584e+03   1.0271400e+02   3.7441000e+01   7.0000000e-01
   2.0180600e+03   1.0609500e+02   3.6025000e+01   1.9000000e+00
   2.0180613e+03   1.0223100e+02   3.6558000e+01   9.0000000e-01
   2.0180627e+03   1.0207200e+02   3.9966000e+01   1.6000000e+00
   2.0180643e+03   1.0394200e+02   3.7383000e+01   1.2000000e+00
   2.0180651e+03   1.0258300e+02   3.7518000e+01   1.0000000e+00
   2.0180657e+03   1.0259600e+02   3.7497000e+01   4.0000000e-01
   2.0180665e+03   1.0431300e+02   3.7219000e+01   1.6000000e+00
